TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 042,  65N, 1378E,   0, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1006,  133,    0,    -74,     18,    -30, Y,  200,    1,   80,   86,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 048,  74N, 1379E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  261,    0,    -35,     77,     57, Y,  338,   33,   69,   72,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 060,  88N, 1360E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  284,    0,     35,    -42,    209, Y,  292,   54,   74,   77,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 072,  82N, 1331E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,  502,    0,     65,    156,    155, Y,  262,   51,   79,   86,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 084,  74N, 1324E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  451,    0,    -38,     41,    103, Y,  252,    7,   91,   95,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 096,  85N, 1332E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  290,    0,     25,    -94,    135, N,   29,   42,   78,   81,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 108, 101N, 1323E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  273,    0,     72,   -235,    128, N,  354,   41,   79,   86,  -99,  -99
TG, 0008, 2023071500_F018_062N_1376E_FOF, 2023071500, 03,  UKX, 120, 116N, 1309E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  247,    0,     62,   -127,     93, Y, -999, -999,   67,   77,  -99,  -99
TG, 0013, 2023071500_F072_438N_1418E_FOF, 2023071500, 03,  UKX, 072, 438N, 1418E,   0, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1012,  113,    0,   -999,  -9999,  -9999, N,  104,   83,   52,   48,  -99,  -99
TG, 0013, 2023071500_F072_438N_1418E_FOF, 2023071500, 03,  UKX, 084, 425N, 1435E,   0, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,  116,    0,    252,  -1206,  -1755, N,  113,   66,   54,   61,  -99,  -99
TG, 0013, 2023071500_F072_438N_1418E_FOF, 2023071500, 03,  UKX, 096, 412N, 1456E,   0, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  135,    0,    288,  -1365,  -1774, N,  112,   64,   57,   65,  -99,  -99
TG, 0013, 2023071500_F072_438N_1418E_FOF, 2023071500, 03,  UKX, 108, 403N, 1485E,   0, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,    0,    334,  -1474,  -2158, N,  100,   67,   44,   51,  -99,  -99
TG, 0014, 2023071500_F096_488N_1188E_FOF, 2023071500, 03,  UKX, 096, 488N, 1188E,   0, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1002,  200,    0,   -999,  -9999,  -9999, Y,   94,   59,  111,  133,  -99,  -99
TG, 0014, 2023071500_F096_488N_1188E_FOF, 2023071500, 03,  UKX, 108, 497N, 1228E,   0,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1003,  267,    0,    223,   -330,  -1326, Y,   86,   54,  195,  276,  -99,  -99
