TG, 0005, 2023071500_F000_480N_1524E_FOF, 2023071500, 03,  NGX, 036, 479N, 1549E,  13, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,  159,    289,  -1196,  -2512, N,   86,   50,   90,  104,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 024, 402N, 1502E,  25, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1006,   63,  100,   -999,  -9999,  -9999, N,   96,  106,  106,  116,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 030, 398N, 1531E,  27, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1008,  176,  116,    177,   -559,  -2050, N,   96,  109,  142,  174,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 036, 399N, 1554E,  31, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,  269,  124,    161,   -525,  -2119, N,   89,   87,  150,  190,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 042, 404N, 1573E,  30, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,  371,  149,     90,    -28,  -2304, N,   79,   83,  149,  178,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 048, 411N, 1589E,  29, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1011,  446,   99,    115,   -368,  -2503, N,   70,   77,  146,  170,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 054, 420N, 1606E,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1010,  537,  106,    125,   -454,  -2488, N,   66,   86,  135,  151,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 060, 436N, 1627E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1009,  418,  114,    160,   -783,  -1970, N,   54,  106,  141,  143,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 066, 453N, 1649E,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,  432,   84,    213,  -1026,  -1600, N,   52,  115,  165,  179,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 072, 477N, 1667E,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,  399,  152,    236,   -986,  -1763, N,   40,  129,  163,  193,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 078, 505N, 1688E,  31, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1003,  121,  120,    242,   -832,  -1748, N,   41,  143,  165,  192,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 084, 530N, 1712E,  30, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,  120,    230,   -886,  -1511, N,   45,  142,  139,  158,  -99,  -99
TG, 0011, 2023071500_F024_402N_1502E_FOF, 2023071500, 03,  NGX, 090, 560N, 1736E,  28, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000, -999, -999,  160,    238,   -953,  -1454, N,   47,  148,  109,  133,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 042, 276N, 1243E,  35,  998, XX,  34, NEQ, 0199, 0219, 0000, 0000, 1000,  165,  146,   -999,  -9999,  -9999, N,  333,   87,  136,  153,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 048, 286N, 1236E,  36,  999, XX,  34, NEQ, 0238, 0242, 0000, 0000, 1002,  133,  155,    -37,    538,   -134, Y,  335,   65,  142,  163,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 054, 296N, 1236E,  29,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1001,  111,  158,    -26,    482,   -221, Y,    1,   59,  143,  167,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 060, 309N, 1239E,  27, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1003,   95,  115,    -12,    413,   -557, Y,    9,   63,  135,  150,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 066, 324N, 1244E,  27, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1004,  139,  122,     18,    388,   -841, Y,   23,   77,  129,  144,  -99,  -99
TG, 0015, 2023071500_F042_276N_1243E_FOF, 2023071500, 03,  NGX, 072, 340N, 1253E,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000, 1007,  187,  124,     93,    261,  -1203, Y,   40,   74,  113,  128,  -99,  -99
